"","Date","Plot","Species","Circumference_cm","Circumference_cm2","Circumference_cm3","Circumference_cm4","Tree_Height_1","Tree_Height_2","Tree_Height_3","CrBH_1","CrBH_2","CrBH_3","ForTyp"
"269","6/21/2023",7,"POTR5","112","",NA,NA,20.2,20,"19.8","9.4","9.4","9.6","mixed conifer"
"270","6/21/2023",7,"POTR5","42","",NA,NA,8.8,9.2,"9.2","5","5.2","5.2","mixed conifer"
"271","6/21/2023",7,"POTR5","88","",NA,NA,18.6,18.6,"18.6","10.6","10.2","10.8","mixed conifer"
"272","6/21/2023",7,"PSME ","40","",NA,NA,3,3,"3","0.34","","","mixed conifer"
"273","6/21/2023",7,"PSME ","138","",NA,NA,17.4,17.4,"17.4","0.28","","","mixed conifer"
"274","6/21/2023",7,"POTR5","40","",NA,NA,10.4,10.8,"11.2","5.2","5.4","5.2","mixed conifer"
"275","6/21/2023",7,"POTR5","19","",NA,NA,5.8,6.4,"6","","","","mixed conifer"
"276","6/21/2023",7,"POTR5","20","",NA,NA,4.4,4.2,"4.2","4","4","3.8","mixed conifer"
"277","6/21/2023",7,"POTR5","45","",NA,NA,13.2,13.6,"13","5.2","4.8","4.8","mixed conifer"
"278","6/21/2023",7,"POTR5","29","",NA,NA,10.4,10.4,"10.4","4.6","4.8","4.4","mixed conifer"
"279","6/21/2023",7,"POTR5","20","",NA,NA,8.2,8.2,"7.6","","","","mixed conifer"
"280","6/21/2023",7,"POTR5","28","",NA,NA,9.2,9,"9.2","5.6","5.8","5.6","mixed conifer"
"281","6/21/2023",7,"POTR5","30","",NA,NA,7.2,7.4,"7.4","","","","mixed conifer"
"282","6/21/2023",7,"POTR5","41","",NA,NA,13.2,12.8,"12.6","7.8","7.6","7.6","mixed conifer"
"283","6/21/2023",7,"POTR5","17","",NA,NA,6.6,6.6,"6.6","","","","mixed conifer"
"284","6/21/2023",7,"POTR5","50","",NA,NA,16.2,16.4,"17.4","10.2","10.2","10.6","mixed conifer"
"285","6/21/2023",7,"POTR5","51","",NA,NA,16,16.4,"15.8","11","10.8","10.8","mixed conifer"
"286","6/21/2023",7,"POTR5","53","",NA,NA,19.2,19,"18.6","11","11.4","11.4","mixed conifer"
"287","6/21/2023",7,"POTR5","62","",NA,NA,16.4,17,"17.8","9.6","9.8","9.8","mixed conifer"
"288","6/21/2023",7,"POTR5","21","",NA,NA,7.6,6.6,"6.6","","","","mixed conifer"
"289","6/21/2023",7,"POTR5","29","",NA,NA,9.6,9.2,"9.6","5.6","6.2","6","mixed conifer"
"290","6/21/2023",7,"POTR5","27","",NA,NA,9.6,10,"9.2","6.4","5.4","6.2","mixed conifer"
"291","6/21/2023",7,"PSME ","318","",NA,NA,43,40.6,"41.2","6.6","6.4","6.2","mixed conifer"
"292","6/21/2023",7,"PSME ","270","",NA,NA,29,28.8,"29.4","9.4","9.4","9.6","mixed conifer"
"293","6/21/2023",7,"PSME ","110","",NA,NA,9.4,9.6,"9.6","0.72","","","mixed conifer"
"294","6/21/2023",7,"PSME ","180","",NA,NA,16,16.2,"17.6","4.6","5","5.2","mixed conifer"
"295","6/21/2023",7,"POTR5","31","",NA,NA,9,9.6,"9","4","4","4","mixed conifer"
"296","6/21/2023",7,"POTR5","30","",NA,NA,6.4,6.2,"6.6","4.4","4.4","4.2","mixed conifer"
"297","6/21/2023",7,"POTR5","23","",NA,NA,8.6,8.6,"8.6","","","","mixed conifer"
"298","6/21/2023",7,"POTR5","52","",NA,NA,13.4,13.6,"13.4","10","9.2","10.2","mixed conifer"
"299","6/21/2023",7,"POTR5","25","",NA,NA,9.4,10,"9","","","","mixed conifer"
"300","6/21/2023",7,"Unknown","42","",NA,NA,9.8,9.8,"9.5","5.4","5.2","5.2","mixed conifer"
"301","6/21/2023",7,"POTR5","63","",NA,NA,16.6,16.4,"16.2","9.4","8.8","8.8","mixed conifer"
"302","6/21/2023",7,"POTR5","15","",NA,NA,6,5.6,"5.8","","","","mixed conifer"
"303","6/21/2023",7,"POTR5","61","",NA,NA,16.6,17.4,"16.6","9.6","9.6","10","mixed conifer"
"304","6/21/2023",7,"POTR5","55","",NA,NA,13.2,13.2,"13.2","8.2","8.4","8.4","mixed conifer"
"305","6/21/2023",7,"POTR5","28","",NA,NA,10.2,10,"10.4","","","","mixed conifer"
"306","6/21/2023",7,"POTR5","48","",NA,NA,11,11,"11","7.8","7.8","8","mixed conifer"
"307","6/21/2023",7,"POTR5","52","",NA,NA,12.6,12.4,"12.4","8.2","8.8","8","mixed conifer"
"308","6/21/2023",7,"POTR5","42","",NA,NA,5.6,5.8,"6","","","","mixed conifer"
"309","6/21/2023",8,"PIPO","62","",NA,NA,14.8,14.4,"14.6","4","4","4","ponderosa pine"
"310","6/21/2023",8,"PIPO","139","",NA,NA,21.4,21.2,"21.4","9.4","9","9.4","ponderosa pine"
"311","6/21/2023",8,"PIPO","171","",NA,NA,26.2,26.8,"26.4","7","7","7.4","ponderosa pine"
"312","6/21/2023",8,"PIFL2","135","",NA,NA,19.2,18.6,"19.6","0.73","","","ponderosa pine"
"313","6/21/2023",8,"PSME","28","",NA,NA,3.4,3,"3.2","0.61","","","ponderosa pine"
"314","6/21/2023",8,"PIFL2","41","",NA,NA,5.6,5.2,"5.4","0.36","","","ponderosa pine"
"315","6/21/2023",8,"PSME","174","",NA,NA,24.6,23.2,"23.4","7","6.2","7.8","ponderosa pine"
"316","6/21/2023",8,"PIPO","150","",NA,NA,25,25.2,"24.6","12.2","11.2","11.6","ponderosa pine"
"317","6/21/2023",8,"PIEN","20","",NA,NA,3.2,3.2,"3","0.56","","","ponderosa pine"
"318","6/21/2023",8,"PIEN","71","",NA,NA,12.2,12.2,"12.6","3.8","3.4","3.6","ponderosa pine"
"319","6/21/2023",8,"PIPU","140","",NA,NA,20.2,21.6,"20.8","5","5.2","3.2","ponderosa pine"
"320","6/21/2023",8,"PIPU","158","",NA,NA,23.2,23.4,"22.6","6.2","6.4","6","ponderosa pine"
"321","6/21/2023",8,"PIPU","74","",NA,NA,11.2,10.6,"10.8","","","","ponderosa pine"
"322","6/21/2023",8,"PIPU","54","",NA,NA,14.2,14.8,"14.6","1.26","","","ponderosa pine"
"323","6/21/2023",8,"PSME","16","",NA,NA,2.6,2.8,"2.8","0.1","","","ponderosa pine"
"324","6/21/2023",8,"PSME","27","",NA,NA,3.2,3,"3","","","","ponderosa pine"
"325","6/21/2023",8,"PSME","19","",NA,NA,2.6,2.8,"2.6","","","","ponderosa pine"
"326","6/21/2023",8,"PSME","27","",NA,NA,4.4,4.6,"4.2","","","","ponderosa pine"
"327","6/21/2023",8,"PSME","27","",NA,NA,4,5,"4","","","","ponderosa pine"
"328","6/21/2023",8,"PSME","60","",NA,NA,5,4.8,"4.8","","","","ponderosa pine"
"329","6/21/2023",8,"PIEN","105","",NA,NA,18.6,18,"18","6.2","5.8","5.8","ponderosa pine"
"330","6/21/2023",8,"PIEN","159","",NA,NA,23,23.8,"23.4","10.4","10.2","10.2","ponderosa pine"
"331","6/21/2023",8,"PIEN","47","",NA,NA,5.6,5.6,"5.4","","","","ponderosa pine"
"332","6/21/2023",8,"PIEN","71","",NA,NA,10.4,10.4,"10.4","","","","ponderosa pine"
"333","6/21/2023",8,"PSME","45","",NA,NA,6.4,6.4,"6","","","","ponderosa pine"
"334","6/21/2023",8,"PIEN","96","",NA,NA,21.8,22.4,"21.4","6.8","7.6","7","ponderosa pine"
"335","6/21/2023",8,"PIPU","62","",NA,NA,14.2,14.2,"14.2","7.2","6.8","7","ponderosa pine"
"336","6/21/2023",8,"PIFL2","52","",NA,NA,2.2,2.2,"2.4","","","","ponderosa pine"
"337","6/21/2023",8,"PIEN","108","",NA,NA,20.2,20.8,"21.2","3.4","3.4","3","ponderosa pine"
"338","6/21/2023",8,"PIPO","190","",NA,NA,27,26.8,"27.2","12.6","12.8","12.8","ponderosa pine"
"339","6/21/2023",8,"PIEN","24","",NA,NA,2.4,2.6,"2.4","0.31","","","ponderosa pine"
"340","6/21/2023",8,"PIEN","22","",NA,NA,2.6,2.8,"2.6","0.17","","","ponderosa pine"
"341","6/21/2023",8,"PSME","77","",NA,NA,2,2,"2","","","","ponderosa pine"
"342","6/21/2023",8,"PIEN","22","",NA,NA,2,1.8,"1.8","0.12","","","ponderosa pine"
"343","6/22/2023",9,"PSME","220","",NA,NA,45,44,"45.2","","","","mixed conifer"
"344","6/22/2023",9,"PSME","63","",NA,NA,13,13.4,"13.6","8.2","8.2","7.6","mixed conifer"
"345","6/22/2023",9,"PSME","232","",NA,NA,32,32.6,"32.6","","","","mixed conifer"
"346","6/22/2023",9,"PIPU","108","",NA,NA,20.8,21,"20.4","1.64","","","mixed conifer"
"347","6/22/2023",9,"PSME","178","",NA,NA,30.8,28.8,"29.6","","","","mixed conifer"
"348","6/22/2023",9,"PSME","97","",NA,NA,12.2,12.2,"12.2","3.6","3.8","3.8","mixed conifer"
"349","6/22/2023",9,"PSME","211","",NA,NA,34.4,35.4,"35.6","","","","mixed conifer"
"350","6/22/2023",9,"PSME","195","",NA,NA,24.4,23.8,"22.8","","","","mixed conifer"
"351","6/22/2023",9,"PSME","194","",NA,NA,30.8,30.8,"30.6","","","","mixed conifer"
"352","6/22/2023",9,"PSME","145","",NA,NA,23,23.2,"23","","","","mixed conifer"
"353","6/22/2023",9,"PSME","135","",NA,NA,34.6,33.2,"33.4","","","","mixed conifer"
"354","6/22/2023",9,"PSME","155","",NA,NA,30.8,31.4,"31","","","","mixed conifer"
"355","6/22/2023",9,"PSME","123","",NA,NA,29.2,29.8,"31","","","","mixed conifer"
"356","6/22/2023",9,"PSME","84","",NA,NA,13.6,13.8,"13.8","","","","mixed conifer"
"357","6/22/2023",9,"PSME","287","",NA,NA,8,7.6,"7.4","","","","mixed conifer"
"358","6/22/2023",9,"PIEN","80","",NA,NA,13.4,13.6,"13.4","0.78","","","mixed conifer"
"359","6/22/2023",9,"PIEN","50","",NA,NA,7.2,7.2,"7.2","1.15","","","mixed conifer"
"360","6/22/2023",9,"PIEN","81","",NA,NA,15.6,16.4,"16","2.4","2.6","2.6","mixed conifer"
"361","6/22/2023",9,"PSME","243","",NA,NA,36.8,35.8,"35.4","9.2","9.2","9","mixed conifer"
"362","6/22/2023",9,"PIPU","76","",NA,NA,11.2,11.4,"11.4","","","","mixed conifer"
"363","6/22/2023",9,"PSME","239","",NA,NA,40,40.3,"40","","","","mixed conifer"
"364","6/22/2023",9,"PSME","112","",NA,NA,13,13.6,"14","7.4","7.4","7.4","mixed conifer"
"365","6/22/2023",9,"PSME","239","",NA,NA,40.8,41.8,"41.2","","","","mixed conifer"
"366","6/22/2023",9,"PIPU","93","",NA,NA,18.6,18.4,"18.4","2.6","2.8","2.8","mixed conifer"
"367","6/22/2023",9,"PSME","194","",NA,NA,42,41.4,"41.2","","","","mixed conifer"
"368","6/22/2023",9,"PIEN","Unknown","",NA,NA,5,5.2,"5.2","0.72","","","mixed conifer"
"369","6/22/2023",10,"PSME","28","",NA,NA,4.2,4.4,"4.2","2.53","","","spruce-fir"
"370","6/22/2023",10,"PIEN","111","",NA,NA,18.6,18.6,"18.6","3.8","3.8","3.8","spruce-fir"
"371","6/22/2023",10,"PIEN","133","",NA,NA,23.8,24,"24.6","9.8","9.6","9.8","spruce-fir"
"372","6/22/2023",10,"PIEN","154","",NA,NA,22.8,23.4,"23","4.8","4.8","4.8","spruce-fir"
"373","6/22/2023",10,"PIEN","56","",NA,NA,9.8,10.2,"9.6","","","","spruce-fir"
"374","6/22/2023",10,"PIEN","35","",NA,NA,4.2,4,"4","","","","spruce-fir"
"375","6/22/2023",10,"PIEN","18","",NA,NA,2.15,NA,"","0.01","","","spruce-fir"
"376","6/22/2023",10,"PIEN","89","",NA,NA,14,14.6,"13.8","0.56","","","spruce-fir"
"377","6/22/2023",10,"PSME","52","",NA,NA,6.2,6.2,"6","2.4","","","spruce-fir"
"378","6/22/2023",10,"PIEN","28","41",NA,NA,5.2,6,"6.2","0.25","","","spruce-fir"
"379","6/22/2023",10,"PIEN","50","",NA,NA,7.2,7.4,"7","0.09","","","spruce-fir"
"380","6/22/2023",10,"PIEN","73","",NA,NA,9.8,10,"9.8","0.09","","","spruce-fir"
"381","6/22/2023",10,"PIEN","81","",NA,NA,10.6,11,"11","","","","spruce-fir"
"382","6/22/2023",10,"PIEN","67","",NA,NA,10,10.4,"10.4","","","","spruce-fir"
"383","6/22/2023",10,"PIEN","33","",NA,NA,6.6,6.2,"6","","","","spruce-fir"
"384","6/22/2023",10,"PIEN","64","",NA,NA,7,7.4,"7","0.26","","","spruce-fir"
"385","6/22/2023",10,"PIEN","110","",NA,NA,20.6,19.6,"20","4.6","4.4","4.4","spruce-fir"
"386","6/22/2023",10,"PIEN","35","",NA,NA,5.6,5.4,"5.4","0.55","","","spruce-fir"
"387","6/22/2023",10,"PIEN","100","",NA,NA,16,16.4,"17","0.2","","","spruce-fir"
"388","6/22/2023",10,"PIEN","72","",NA,NA,14.4,14.8,"15","6.2","6.2","6.4","spruce-fir"
"389","6/22/2023",10,"PIEN","89","",NA,NA,15.8,15.8,"15.6","7.2","7.2","7","spruce-fir"
"390","6/22/2023",10,"PIEN","163","",NA,NA,19.4,19.2,"19.2","0.16","","","spruce-fir"
"391","6/22/2023",11,"PIEN","116","",NA,NA,21.4,21,"21.4","6.6","6.4","6.2","ponderosa pine"
"392","6/22/2023",11,"PSME","19","",NA,NA,3.2,2.6,"3","0.85","","","ponderosa pine"
"393","6/22/2023",11,"PIPO","133","",NA,NA,27,26,"27.4","15.6","15.4","14.6","ponderosa pine"
"394","6/22/2023",11,"PIPO","213","",NA,NA,30.6,30.4,"29.8","11.8","11.6","11.6","ponderosa pine"
"395","6/22/2023",11,"PSME","48","",NA,NA,13.4,13.4,"13.2","","","","ponderosa pine"
"396","6/22/2023",11,"PSME","19","",NA,NA,2,1.8,"2","0.9","","","ponderosa pine"
"397","6/22/2023",11,"PSME","190","",NA,NA,27.8,28.6,"22.4","","","","ponderosa pine"
"398","6/22/2023",11,"PSME","80","",NA,NA,10.6,11,"10.4","","","","ponderosa pine"
"399","6/22/2023",11,"POTR5","32","",NA,NA,7.2,7,"7.2","1.6","1.4","1.6","ponderosa pine"
"400","6/22/2023",11,"POTR5","40","",NA,NA,8.2,8.2,"7.8","1.6","1.6","1.4","ponderosa pine"
"401","6/22/2023",11,"POTR5","32","",NA,NA,7.8,7.8,"7.8","2","1.8","2","ponderosa pine"
"402","6/22/2023",11,"PSME","193","",NA,NA,17.2,17.2,"16.8","","","","ponderosa pine"
"403","6/22/2023",11,"PSME","123","",NA,NA,17.8,17.4,"17.2","2.8","2.6","2.6","ponderosa pine"
"404","6/22/2023",11,"PSME","26","",NA,NA,2.8,2.8,"3","0.18","","","ponderosa pine"
"405","6/22/2023",11,"PIEN","72","",NA,NA,14,13.8,"14","4.6","4.6","4.6","ponderosa pine"
"406","6/22/2023",11,"PIFL2","165","",NA,NA,25.2,25.4,"25.8","5.2","5.4","5","ponderosa pine"
"407","6/22/2023",11,"PIEN","55","",NA,NA,9.4,9.8,"9.6","","","","ponderosa pine"
"408","6/22/2023",11,"POTR5","21","",NA,NA,5.2,5,"5.2","1.6","1.8","1.8","ponderosa pine"
"409","6/22/2023",11,"PIPO","136","",NA,NA,26.2,24.8,"24.2","7.4","7.2","7.6","ponderosa pine"
"410","6/22/2023",11,"PSME","231","",NA,NA,20.4,20.4,"20.2","","","","ponderosa pine"
"411","6/22/2023",11,"Unknown","80","",NA,NA,16.4,15.8,"16.4","0.55","","","ponderosa pine"
"412","6/23/2023",12,"PIEN","38","",NA,NA,8.8,8.8,"8.8","0.76","","","spruce-fir"
"413","6/23/2023",12,"PIEN","85","",NA,NA,20.6,19,"21.6","8.2","7.6","6.8","spruce-fir"
"414","6/23/2023",12,"PIEN","43","",NA,NA,7.2,7.4,"7.4","","","","spruce-fir"
"415","6/23/2023",12,"PIEN","191","",NA,NA,33.2,34,"34","15.6","14.4","14.4","spruce-fir"
"416","6/23/2023",12,"PIEN","77","",NA,NA,14.4,14.6,"14.4","","","","spruce-fir"
"417","6/23/2023",12,"PIEN","46","",NA,NA,9.6,10.8,"10","0.43","","","spruce-fir"
"418","6/23/2023",12,"PIEN","65","",NA,NA,15,15,"15","3.8","3.6","3.8","spruce-fir"
"419","6/23/2023",12,"PIEN","73","",NA,NA,20.6,20.4,"21.2","","","","spruce-fir"
"420","6/23/2023",12,"PIEN","57","",NA,NA,15.4,14,"14.2","5","6.2","5.4","spruce-fir"
"421","6/23/2023",12,"PIEN","119","",NA,NA,24.4,24.8,"23.2","10.4","11.4","11","spruce-fir"
"422","6/23/2023",12,"PIEN","52","",NA,NA,10,11.6,"11.2","5.2","4.8","5","spruce-fir"
"423","6/23/2023",12,"PIEN","236","",NA,NA,3.4,3.4,"3.6","","","","spruce-fir"
"424","6/23/2023",12,"PIPU","102","",NA,NA,22.4,22.8,"22.8","1.35","","","spruce-fir"
"425","6/23/2023",12,"PIEN","37","",NA,NA,5.6,5.4,"6","0.31","","","spruce-fir"
"426","6/23/2023",12,"PIEN","164","",NA,NA,29.8,28.6,"30.2","12.8","13","12.8","spruce-fir"
"427","6/23/2023",12,"PIEN","132","",NA,NA,28.2,29,"28.2","10.4","10.2","10.2","spruce-fir"
"428","6/23/2023",12,"PIEN","26","",NA,NA,3.8,3.6,"3.8","1.53","","","spruce-fir"
"429","6/23/2023",12,"PIEN","115","",NA,NA,22.8,23.4,"22.2","4","4.6","4.6","spruce-fir"
"430","6/23/2023",12,"PIEN","58","",NA,NA,15.4,15.4,"15.6","","","","spruce-fir"
"431","6/23/2023",12,"PIEN","63","",NA,NA,13.8,14,"13.8","4.6","4.8","4.6","spruce-fir"
"432","6/23/2023",12,"PIEN","29","",NA,NA,6.6,6.4,"6.6","1.65","","","spruce-fir"
"433","6/23/2023",12,"PIEN","46","",NA,NA,15.4,15.6,"15.8","","","","spruce-fir"
"434","6/23/2023",12,"POTR5","154","",NA,NA,24.4,23.6,"23.2","","","","spruce-fir"
"435","6/23/2023",12,"PIEN","132","",NA,NA,25.4,24.8,"23.8","15.6","15.4","15","spruce-fir"
"436","6/23/2023",12,"PIEN","132","",NA,NA,30.2,29.4,"30","20.6","","","spruce-fir"
"437","6/23/2023",12,"POTR5","51","",NA,NA,12.4,11.8,"12","","","","spruce-fir"
"438","6/23/2023",12,"POTR5","39","",NA,NA,12,12,"12","","","","spruce-fir"
"439","6/23/2023",12,"POTR5","95","",NA,NA,22.8,21.8,"22.2","17.4","16.6","17","spruce-fir"
"440","6/23/2023",12,"PIEN","178","",NA,NA,28.4,28.4,"28.4","2.05","","","spruce-fir"
"441","6/23/2023",12,"PIEN","24","",NA,NA,6.2,5.8,"6.4","1.07","","","spruce-fir"
"442","6/23/2023",12,"PIEN","39","",NA,NA,7.2,7.6,"7.4","2.05","","","spruce-fir"
"443","6/23/2023",12,"PIEN","159","",NA,NA,23.4,24.2,"24.8","0.45","","","spruce-fir"
"444","6/23/2023",12,"PIEN","161","",NA,NA,30.6,31.2,"31.4","2","","","spruce-fir"
"445","6/23/2023",12,"PIEN","22","",NA,NA,10.2,9.6,"9.4","","","","spruce-fir"
"446","6/23/2023",12,"PIEN","108","",NA,NA,23,22.6,"22.4","6.2","6.4","6","spruce-fir"
"447","6/23/2023",12,"PIEN","130","",NA,NA,25.8,25.2,"26","4.6","5.2","4.6","spruce-fir"
"448","6/23/2023",12,"PIEN","23","",NA,NA,3.4,3.4,"3.4","1.52","","","spruce-fir"
"449","6/23/2023",12,"POTR5","130","",NA,NA,36,35.2,"34.8","","","","spruce-fir"
"450","6/23/2023",12,"PIEN","99","",NA,NA,22.2,22.2,"22","7.6","7.2","7.4","spruce-fir"
"451","6/23/2023",12,"PIEN","104","",NA,NA,21,21,"21.2","10.2","11","10.2","spruce-fir"
"452","6/23/2023",12,"POTR5","21","",NA,NA,6.2,6.2,"6.2","2.25","","","spruce-fir"
"453","6/23/2023",12,"POTR5","24","",NA,NA,7.2,7.2,"7.2","2.26","","","spruce-fir"
"454","6/23/2023",13,"PSME","37","",NA,NA,3.6,3.6,"3.4","1.8","","","spruce-fir"
"455","6/23/2023",13,"PSME","124","",NA,NA,20.8,20.6,"21","5.6","5.6","6","spruce-fir"
"456","6/23/2023",13,"PSME","22","",NA,NA,3.6,3,"2.8","0.55","","","spruce-fir"
"457","6/23/2023",13,"PSME","23","",NA,NA,3.4,3.2,"3.6","0.03","","","spruce-fir"
"458","6/23/2023",13,"PIEN","21","",NA,NA,3.6,3.2,"3.4","0.45","","","spruce-fir"
"459","6/23/2023",13,"PIEN","13","",NA,NA,2.4,2.6,"2.4","0.34","","","spruce-fir"
"460","6/23/2023",13,"PIEN","26","",NA,NA,4.2,4.4,"4.4","1.6","1.8","1.6","spruce-fir"
"461","6/23/2023",13,"PIEN","87","",NA,NA,16.6,16.2,"16.8","4.4","4.6","4.8","spruce-fir"
"462","6/23/2023",13,"PIEN","67","",NA,NA,14.6,14.8,"14.6","4","4","3.6","spruce-fir"
"463","6/23/2023",13,"PIEN","92","",NA,NA,19.6,19.4,"19.6","6","6.4","5.6","spruce-fir"
"464","6/23/2023",13,"PIEN","81","",NA,NA,18.6,18.6,"20.6","7","6.8","6.6","spruce-fir"
"465","6/23/2023",13,"PIEN","25","",NA,NA,4,4,"4","1.2","","","spruce-fir"
"466","6/23/2023",13,"PIEN","22","",NA,NA,3.2,3,"3.4","0.9","","","spruce-fir"
"467","6/23/2023",13,"PIEN","24","",NA,NA,4.2,4.4,"4","0.75","","","spruce-fir"
"468","6/23/2023",13,"PIPU","121","",NA,NA,17.4,17.2,"17.2","0.05","","","spruce-fir"
"469","6/23/2023",13,"PIEN","40","",NA,NA,7.6,7.8,"8.2","1.8","2","2","spruce-fir"
"470","6/23/2023",13,"PIEN","34","",NA,NA,5.8,6,"6","0.6","0.6","0.6","spruce-fir"
"471","6/23/2023",13,"PIEN","75","",NA,NA,11.6,12.6,"11.8","1.2","1.2","1.2","spruce-fir"
"472","6/23/2023",13,"PIPU","165","",NA,NA,18.8,20,"19.6","","","","spruce-fir"
"473","6/23/2023",13,"PIEN","64","",NA,NA,9.4,8.8,"9.2","1.8","1.8","1.6","spruce-fir"
"474","6/23/2023",13,"PIEN","82","",NA,NA,13.2,13,"12.8","1.96","","","spruce-fir"
"475","6/23/2023",13,"PIEN","247","",NA,NA,29,28.2,"28.6","3","2.6","2.6","spruce-fir"
"476","6/23/2023",13,"PIEN","53","",NA,NA,7.4,7.2,"7.2","","","","spruce-fir"
"477","6/23/2023",13,"PIEN","52","",NA,NA,6.6,6.4,"6.6","1.8","1.8","1.4","spruce-fir"
"478","6/23/2023",13,"PIPU","125","",NA,NA,1.87,NA,"","","","","spruce-fir"
"479","6/23/2023",13,"PIPU","174","",NA,NA,6.6,6.6,"6.8","","","","spruce-fir"
"480","6/23/2023",13,"PORT5","19","",NA,NA,6.8,6.8,"6.8","2.2","2","2","spruce-fir"
"481","6/23/2023",13,"POTR5","22","",NA,NA,6.6,6.4,"6.2","2.2","2.2","2","spruce-fir"
"482","6/27/2023",14,"PIEN","132","",NA,NA,21,21.4,"21.4","11.4","11.4","11.4","mixed conifer"
"483","6/27/2023",14,"PIEN","42","",NA,NA,4.8,9.6,"9.8","","","","mixed conifer"
"484","6/27/2023",14,"PIEN","20","",NA,NA,4,3.8,"4.2","","","","mixed conifer"
"485","6/27/2023",14,"PIEN","18","",NA,NA,3,3.2,"3.4","","","","mixed conifer"
"486","6/27/2023",14,"PIEN","36","",NA,NA,6.2,6.4,"5.8","","","","mixed conifer"
"487","6/27/2023",14,"PIEN","24","",NA,NA,5.2,5.2,"5.4","","","","mixed conifer"
"488","6/27/2023",14,"PIEN","80","",NA,NA,15.2,15.2,"15","","","","mixed conifer"
"489","6/27/2023",14,"PIEN","32","",NA,NA,7.4,7.4,"7.4","","","","mixed conifer"
"490","6/27/2023",14,"PIEN","26","",NA,NA,5,5.2,"4.8","","","","mixed conifer"
"491","6/27/2023",14,"PSME","154","",NA,NA,23,22.6,"22.8","9.4","9","8.6","mixed conifer"
"492","6/27/2023",14,"PSME","59","",NA,NA,16.6,16.2,"16.2","","","","mixed conifer"
"493","6/27/2023",14,"PIEN","84","",NA,NA,17.4,16.6,"16.8","","","","mixed conifer"
"494","6/27/2023",14,"PIEN","47","",NA,NA,9.8,10,"10.2","","","","mixed conifer"
"495","6/27/2023",14,"POTR5","57","",NA,NA,13.8,13.4,"13.2","10","9.4","9.4","mixed conifer"
"496","6/27/2023",14,"POTR5","53","",NA,NA,9.2,9.2,"8.8","","","","mixed conifer"
"497","6/27/2023",14,"PIPU","94","",NA,NA,19.2,18.4,"19.2","11.8","11.8","11.4","mixed conifer"
"498","6/27/2023",14,"POTR5","58","",NA,NA,14.6,13.6,"14.4","8.8","9","8.8","mixed conifer"
"499","6/27/2023",14,"PIEN","52","",NA,NA,11.2,10.8,"11.2","","","","mixed conifer"
"500","6/27/2023",14,"PIEN","33","",NA,NA,4.4,3.8,"4.2","","","","mixed conifer"
"501","6/27/2023",14,"PSME","133","",NA,NA,17.6,18.4,"17.8","7.4","7","7.2","mixed conifer"
"502","6/27/2023",14,"PSME","86","",NA,NA,18.4,17.4,"18","3","2.8","2.6","mixed conifer"
"503","6/27/2023",14,"PSME","68","",NA,NA,15.6,15.4,"15.8","10.6","11.4","11","mixed conifer"
"504","6/27/2023",14,"POTR5","41","",NA,NA,16.8,17.2,"17","14.2","14.4","13.8","mixed conifer"
"505","6/27/2023",14,"PIEN","16","",NA,NA,4.2,4,"4.2","","","","mixed conifer"
"506","6/27/2023",14,"PIEN","24","",NA,NA,6.6,6.8,"6.8","","","","mixed conifer"
"507","6/27/2023",14,"PIEN","56","",NA,NA,14.8,14.8,"14","","","","mixed conifer"
"508","6/27/2023",14,"PIEN","79","",NA,NA,15,15.2,"14.8","","","","mixed conifer"
"509","6/27/2023",14,"PSME","93","",NA,NA,3.2,3.2,"3","","","","mixed conifer"
"510","6/27/2023",14,"PIEN","123","",NA,NA,20,20.8,"19.8","","","","mixed conifer"
"511","6/27/2023",14,"PSME","165","",NA,NA,25,25.2,"25.2","5.6","5.8","5.8","mixed conifer"
"512","6/27/2023",14,"POTR5","42","",NA,NA,8.4,8.4,"8.4","","","","mixed conifer"
"513","6/27/2023",14,"PSME","153","",NA,NA,25.8,25.2,"26.6","11.2","11.6","11.2","mixed conifer"
"514","6/27/2023",14,"PIEN","37","",NA,NA,9.4,9.6,"9.8","6.8","6","7","mixed conifer"
"515","6/27/2023",14,"PIEN","39","",NA,NA,10.4,9.8,"9.8","8","7.8","8","mixed conifer"
"516","6/27/2023",14,"PSME","99","",NA,NA,18.6,18.2,"18.8","5.8","6.2","5.8","mixed conifer"
"517","6/27/2023",14,"PIEN","27","",NA,NA,7.4,7,"6.6","","","","mixed conifer"
"518","6/27/2023",14,"PIEN","45","",NA,NA,2.2,2.4,"2.6","","","","mixed conifer"
"519","6/27/2023",14,"PIEN","29","",NA,NA,4,4.2,"4.2","0.1","","","mixed conifer"
"520","6/27/2023",14,"PIEN","22","",NA,NA,4.2,4,"4.2","","","","mixed conifer"
"521","6/27/2023",14,"PSME","14","",NA,NA,3,3.4,"3.2","","","","mixed conifer"
"522","6/27/2023",14,"PIEN","28","",NA,NA,5.2,5.6,"5.4","0.4","","","mixed conifer"
"523","6/27/2023",14,"PIEN","22","",NA,NA,5.8,5.6,"5.8","","","","mixed conifer"
"524","6/27/2023",14,"PIEN","29","",NA,NA,3.2,3.2,"3","0.55","","","mixed conifer"
"525","6/27/2023",14,"PIPU","98","",NA,NA,18,17.8,"19","4.4","4.8","4.2","mixed conifer"
